code,vaccinated
430420,29
421250,445
421480,470
421500,1236
421545,104
421620,1627
421660,1853
421700,86
421740,264
421750,198
421800,520
421890,63
421900,52
421930,899
421950,825
430210,276
421360,3610
412480,7357
411605,8689
412460,4989
411570,21689
411573,2688
411575,7089
411580,28163
411585,4322
411590,1607
411600,1555
411610,9472
411620,10846
411630,2790
411670,9064
411680,6065
411690,22332
411700,5549
411705,8250
411710,10665
411720,4658
411721,2477
411722,5640
411725,6737
411727,6537
411730,14868
411750,26935
411760,29870
411770,24853
411780,10823
411790,23625
411800,10802
411810,7985
411545,2623
411540,10922
411535,4816
411530,4979
510730,150
411275,6827
411280,8496
411295,5639
411300,4759
411320,34977
411325,3450
411330,24534
411340,3112
411342,2796
411345,4133
411350,14455
411370,416912
411373,4829
411820,113413
411375,4449
411390,9588
411400,9894
411410,18250
411420,25558
411430,14747
411435,1976
411440,14161
411450,8924
411460,41335
411480,28721
411490,7167
411500,5618
411510,7199
411520,370822
411380,3505
411840,66247
411845,4340
411850,67603
412160,4623
412170,18324
412175,3610
412180,8500
412200,11351
412215,11134
412217,3094
412220,26302
412230,23737
412240,48855
412250,8714
412260,6625
412265,4838
412270,5954
412150,11748
412280,3207
412310,2427
412320,2674
412330,6272
412340,8256
412350,17517
412370,6086
412380,9046
412382,2997
412385,6898
412390,8676
412402,8461
412405,17588
412410,30124
412450,4077
412290,3881
412470,7447
412140,14635
412120,15060
411860,3727
411870,5243
411880,9306
411885,6044
411890,8536
411915,91301
411920,5619
411930,20596
411940,18058
411950,62606
411960,25601
411965,2026
411970,2900
411980,9963
412135,1776
411990,244615
412000,9268
412010,3223
412015,2344
412033,2731
412035,4420
412040,3376
412050,8102
412060,37220
412065,3507
412070,6906
412080,21007
412090,23292
412100,8376
412110,3291
411995,23666
510760,735
420455,67
510787,239
411830,2093
411910,8886
412130,2719
412190,10094
412210,2777
412395,2412
412420,2246
412440,13361
412490,4376
412545,3275
412665,2580
412670,4006
412795,5123
412880,4580
420010,1030
420130,485
420220,51
420350,445
420450,263
420500,1454
420520,26
420543,36
420545,122
420660,118
420750,884
420830,2094
420840,177
420870,18
420930,1146
411745,5199
411560,14439
411310,3456
411290,2765
352590,1381
352610,408
352680,262
352690,977
352740,97
352990,271
353020,285
353110,186
353250,8
353650,331
353760,686
353980,125
354150,258
354765,1
420940,140
354890,730
355020,125
355070,210
355150,37
355290,88
355450,177
355480,60
410090,4109
410105,2590
410220,3541
410345,14853
410560,8797
410770,3348
410785,3821
411160,2293
354970,77
421000,134
421060,149
421140,39
500295,459
500315,111
500320,231
500348,33
500370,1418
500430,486
500470,243
500490,16
500660,621
500755,32
510060,110
510130,29
510267,415
510300,46
500240,190
510320,295
510335,17
510626,44
510642,116
510680,62
510706,158
510735,20
510840,657
520480,14
521250,120
521570,24
521830,43
521880,424
522050,9
411270,9774
510325,92
352530,361
500150,27
432090,98
421210,115
421220,355
421280,708
421320,351
421350,326
421370,79
421400,66
421490,44
421670,243
421690,1093
421770,74
421790,121
421830,585
421850,146
432260,84
430003,24
430460,651
430470,199
430600,37
430610,267
430630,13
430790,142
430920,344
431140,145
431270,97
431340,491
431390,188
431670,34
431710,138
432000,222
430310,192
510785,17
352390,442
352210,356
211130,1119
211220,62
220780,13
230030,13
230040,43
230420,70
230523,35
230530,13
230540,143
231126,60
240010,6
240800,217
240860,24
251080,195
251210,21
251600,14
260250,11
260370,10
260410,159
260570,10
260880,24
260960,186
261160,1124
261370,37
261410,19
261430,6
270010,191
270280,29
270540,39
210540,76
210325,19
210260,41
160027,87
510790,1502
510792,1014
510880,37
520140,368
520547,147
520870,1431
520970,24
521000,47
521190,179
521300,14
521523,22
522045,118
530010,3297
110002,821
270620,264
110025,131
110092,48
110110,38
110170,48
120020,114
120040,1258
130140,12
140017,7
150080,1090
150090,45
150130,370
150240,334
150503,166
150580,122
150803,299
110080,36
270800,72
270880,152
270915,149
314810,174
315180,321
316190,5
316470,89
316860,122
317010,495
320130,151
320500,389
320530,446
330390,308
330400,32
330411,29
350115,103
350180,7
312710,46
350290,172
350450,386
350570,848
350880,51
351060,762
351370,43
351410,72
351450,40
351480,337
351520,25
351750,34
351760,58
351907,822
352030,579
352044,204
350380,176
352230,447
312090,44
311830,95
280170,198
280290,43
290100,21
290205,8
290650,129
290687,28
290710,47
290780,15
291005,172
291080,277
291340,36
291480,272
291535,6
291640,94
311860,395
291800,106
292110,21
292160,15
292300,62
292450,19
292740,1780
292950,55
293135,182
293210,22
293330,220
293360,35
310460,6
310670,284
311050,47
311450,12
291955,313
411260,894
355660,29
411240,6754
230730,177
230810,33
240190,1
240325,368
241220,29
250400,361
250750,719
250860,8
251120,80
251620,125
260030,7
230440,2981
260100,17
260200,37
260530,28
260810,28
260990,99
261110,183
270040,159
270130,24
270240,186
270290,257
270430,1166
270470,49
260110,68
230060,3
221035,13
211285,15
110012,819
110013,136
110020,1877
110030,758
110040,113
120001,42
130260,4731
140010,2614
140045,625
150170,367
150405,49
150442,200
150470,60
150506,22
150730,25
150830,66
160030,1551
160040,13
171820,111
172100,785
210280,14
210340,114
210530,327
210630,22
211000,46
270630,135
110004,528
270640,100
270840,118
313820,143
314320,33
314330,485
314390,71
314700,68
315980,26
316830,7
316930,123
317020,995
317120,37
320490,127
313750,7
320520,441
330225,41
330290,28
330330,682
330340,173
330420,329
330455,7330
330490,582
330510,217
330540,13
330630,401
350055,47
330045,223
313490,68
313300,20
312770,305
270895,34
280030,695
280450,42
280510,59
280670,47
280740,75
290280,32
290323,11
290390,64
290570,323
290682,6
291072,149
291360,225
292080,22
292200,72
292340,158
292525,6
292720,29
293010,39
310020,11
310620,2116
310730,58
311160,22
311260,13
312510,83
270710,157
350160,682
120010,188
150050,69
421005,42
420900,444
420780,109
420670,253
411250,9152
420195,58
420127,16
412740,12210
412400,4189
412300,9561
412125,2169
421030,99
412085,3482
410780,4321
410754,2766
410470,10277
410165,2864
355410,432
355240,783
354490,28
354330,269
354320,35
353620,519
353550,389
411005,1640
421580,2167
421820,447
421825,74
522060,18
520549,42
510675,135
510330,90
500635,261
500625,112
500620,548
500200,135
432240,332
432190,97
432080,40
432032,8
432010,106
431790,32
431440,767
431395,14
430960,110
430760,107
430680,44
430440,108
430390,117
430055,9
421970,316
421870,475
421835,18
353400,10
130353,43
352440,391
351540,292
261560,30
261390,30
260915,20
260805,26
251207,32
250970,34
231400,27
231090,25
230780,31
221120,35
221100,606
270160,37
220370,150
211153,9
211110,13
211040,10
210330,57
210140,155
210005,138
170625,1
160050,17
150220,75
150140,3308
150060,277
220275,19
270410,28
270820,11
270860,82
351535,297
351440,240
351300,475
350930,39
350390,190
350270,889
350010,131
320240,127
317080,136
314720,34
314340,95
313670,592
313290,16
311150,7
310950,23
310360,3
310285,5
310160,101
292680,24
292530,237
290580,13
280480,127
280120,111
280067,46
270930,90
352170,110
350320,593
420315,76
350540,764
410395,3506
410400,28502
410405,2822
410410,6652
410420,80014
410425,20016
410430,76972
410440,11442
410442,10558
410445,7361
410450,14259
410460,9299
410465,12865
410480,236206
410490,55067
410500,4998
410510,7714
410650,18964
410645,5334
410640,35135
410630,11698
410620,13974
410610,2776
410390,10789
410600,6032
410580,187269
410570,10055
410550,62029
410540,16348
410530,9198
410520,12760
410590,18791
410380,5546
410370,74753
410360,16904
410190,12193
410180,112980
410170,9987
410160,19580
410150,88035
410140,93126
410200,24261
410130,5320
410115,2521
410110,13856
410100,13781
410080,7538
410070,6687
410060,9316
410120,14919
410655,3090
410210,20396
410240,23981
410350,7011
410347,3346
410337,2780
410335,3363
410330,5993
410322,2657
410230,13088
410320,5287
410305,6960
410304,4074
410300,3463
410280,10893
410260,6236
410250,8439
410310,8145
410657,3502
410660,15497
410670,3180
411065,1725
411060,10141
411050,11303
411040,3397
411020,8298
411010,21233
411070,44409
411007,7054
410990,7064
410980,37691
410975,3620
410970,22497
410965,3956
410960,25863
411000,3531
410950,5791
411080,7205
411100,4933
350400,996
411230,3807
411220,4797
411210,17356
411200,22932
411190,8357
411095,9534
411180,29548
411155,4837
411150,25200
411140,10305
411125,19200
411120,9696
411110,4769
411170,4073
410050,14409
410940,121961
410920,4212
410765,75559
410760,11370
410755,2236
410752,1666
410750,9092
410730,5021
410773,4635
410725,6321
410715,3899
410712,1997
410700,9566
410690,1350470
410685,2833
410680,12135
410720,29972
410930,10433
410775,6090
410800,8663
410900,3652
410895,6904
410890,4993
410880,23608
410870,4296
410865,4448
410790,6358
410860,22328
410850,7276
410845,3407
410840,63975
410830,196072
410820,6345
410810,2155
410855,2831
410045,3136
410290,12313
410030,7830
352470,279
352620,121
352860,74
352880,114
352900,1255
352940,1189
353060,761
353070,287
353090,17
353290,47
353370,21
352340,428
353440,1588
353470,2323
353530,334
353640,28
353810,33
353870,884
410040,67574
354020,59
354100,687
354140,1796
354220,286
354240,185
353460,165
352320,1665
352310,386
352260,69
350600,1770
350635,227
350700,183
350710,32
350750,421
350760,318
350925,1213
350940,42
350950,3768
351020,247
351050,256
351110,189
351330,21
351350,276
351380,953
351400,27
351500,478
351560,28
351740,41
351870,761
351880,2457
352000,158
352050,1088
352240,1022
352250,471
354260,1931
354340,1361
353880,312
354850,1075
410010,5393
355430,453
355400,434
355390,50
355370,111
355280,675
355270,126
355220,2627
355170,188
355100,763
355060,328
354390,511
354425,945
354520,508
354580,429
355040,95
354730,275
354780,2143
355030,21503
354870,1778
354880,378
354980,794
410020,5519
354990,1705
261650,18
291550,27
291750,34
292760,39
293360,36
313160,21
315180,322
315250,274
316555,41
316800,31
330260,34
330330,683
350280,528
350290,173
350740,37
351720,31
351970,217
352042,183
352410,40
352680,264
291460,65
270690,41
291270,14
130110,23
261000,38
260790,448
260530,29
260110,69
250970,35
250910,7
291080,278
240360,31
291170,419
211120,103
210745,7
210120,51
171380,11
150810,207
150803,300
150720,20
150503,167
150345,17
150060,278
120020,115
221120,36
510190,111
352930,233
431337,45
431410,773
431490,3372
431750,285
431840,28
431990,214
432135,3
432250,137
500060,411
500124,37
500270,4621
500315,112
431162,11
500345,58
500370,1422
500430,487
500460,407
500470,244
500480,107
500568,586
500570,951
500620,551
500635,264
500660,625
500769,300
500790,197
500350,18
431080,80
510270,60
510305,112
530010,3300
521880,426
521230,10
521190,180
520870,1433
520810,2
520650,1
520620,143
520549,43
520510,172
520110,430
510840,659
510800,197
510795,523
510794,111
510792,1016
510790,1507
510704,734
510637,49
510630,109
510624,120
510623,49
510622,548
510618,16
510525,1325
510515,319
510340,1956
510250,187
353870,885
420840,178
354120,59
352920,164
352900,1256
352840,235
352690,981
352340,429
352310,389
352270,115
352220,308
352215,131
352210,358
352044,205
351930,57
351850,27
351620,376
353020,287
351540,294
351450,41
351060,764
351040,189
350970,107
350635,229
350600,1775
350570,851
350530,107
330452,178
330285,80
320390,31
320060,141
317010,496
316990,44
351510,165
353180,161
353440,1591
353880,313
411373,4835
411360,3496
411310,3457
411290,2766
411275,6829
411140,10309
411100,4934
410990,7067
410980,37700
410710,3915
410685,2834
410680,12136
410560,8801
410530,9199
410337,2781
410280,10899
410220,3543
354130,332
354680,119
354880,381
354995,48
355040,96
355110,16
314930,46
355250,530
355430,455
410020,5520
410090,4110
410100,13782
410185,2076
410210,20403
355270,127
411450,8928
313490,69
312770,307
231330,301
231220,13
231126,61
230640,38
230550,47
230370,133
221100,608
220700,24
220120,79
211240,13
211220,63
210750,62
210260,42
210005,139
240450,19
172210,27
150800,52
150680,419
150470,61
150442,201
150360,133
150270,45
150100,3
150085,17
130150,10
130014,50
120001,43
110037,55
110030,759
110004,529
170190,12
240800,220
240810,836
250700,13
312710,47
312370,9
311860,396
310670,285
293220,16
292480,22
292440,6
292020,28
291520,14
291072,150
290640,1
280450,43
270880,153
270850,28
270800,73
270730,29
270620,265
250720,2
251210,22
251390,65
260400,35
260765,63
261245,7
313170,59
261350,98
270110,76
270160,38
270300,8
270440,35
270480,28
270570,39
261560,31
354060,136
411500,5624
411630,2792
430820,122
430850,158
430910,237
431100,52
431870,473
432160,74
432210,23
432280,91
500090,54
500740,57
510170,64
510320,296
510325,93
510370,71
430645,16
510410,198
520025,53
520450,153
521710,9
999999,1723
521523,23
520993,27
520140,370
510895,123
510830,41
510730,151
510642,118
510520,17
510510,226
510263,402
510560,134
430350,49
430210,277
430060,247
354240,186
354425,948
354650,11
354850,1077
354910,97
354980,795
355400,435
410340,2265
410405,2823
411260,895
411585,4323
411600,1556
411860,3730
412260,6626
412360,1423
412450,4078
412555,1772
421610,245
421570,107
421370,80
421190,1219
421050,229
431060,92
510025,506
420780,110
420545,123
420320,1268
420230,342
420210,687
420040,371
412863,3461
420670,254
411535,4820
500797,33
500730,8
421020,31
421010,2549
420845,3126
420730,331
420530,154
420510,30
420435,45
420430,810
420280,172
420245,767
420140,260
412850,15063
412830,1879
412785,7750
421070,132
412420,2247
412395,2415
412390,8677
412290,3884
412190,10095
412160,4624
412135,1778
412125,2170
412010,3225
411910,8888
411900,4218
411845,4343
411830,2096
411720,4660
411640,2666
412402,8463
421130,1089
421150,225
421160,60
500640,28
500325,112
500085,67
432240,333
432020,27
431390,189
431340,493
431265,52
431130,79
431112,2
431010,90
430920,347
430780,88
430740,13
430510,1314
422000,52
421835,19
421250,446
421280,709
421320,353
421400,67
421510,91
421520,51
500770,430
421540,71
421620,1628
421635,41
421670,247
421700,87
421820,448
421830,586
421575,45
431000,38
421870,478
430676,58
410420,80762
410410,6673
410400,28528
410395,3512
410390,10954
410380,5550
410370,74845
410425,20054
410360,16908
410347,3357
410345,14860
410335,3370
410330,5996
410322,2660
410320,5290
410315,2747
410350,7025
410430,77142
410440,11453
410442,10568
410610,2779
410600,6043
410590,18804
410580,187554
410570,10068
410550,62106
410540,16351
410520,12774
410510,7719
410500,5003
410490,55085
410480,236318
410470,10375
410465,12872
410460,9302
410450,14272
410445,7434
410310,8174
410305,6967
410304,4127
410302,1605
410045,3141
410040,67728
410030,7841
410010,5396
355645,133
355620,363
355560,19
355540,116
355410,434
355280,679
355240,786
355220,2629
355190,52
355100,765
355060,330
355050,38
355030,21570
410050,14546
410620,13978
410060,9322
410080,7542
410290,12354
410275,3005
410270,2211
410260,6255
410250,8443
410240,23983
410230,13119
410200,24285
410190,12202
410180,113246
410170,10110
410160,19650
410150,88109
410140,93257
410120,14927
410110,13860
410105,2593
410070,6691
354990,1709
410630,11703
410645,5365
411120,9779
411110,4782
411095,9611
411090,2828
411080,7221
411070,44534
411060,10166
411125,19332
411050,11309
411020,8316
411010,21404
411007,7060
411000,3534
410970,22504
410965,3957
410960,25878
411040,3472
411150,25207
411160,2348
411180,29564
411345,4158
411342,2799
411340,3114
411330,24641
411325,3451
411320,34984
411300,4762
411295,5712
411280,8509
411270,9789
411250,9179
411240,6766
411230,3819
411220,4798
411210,17537
411200,22951
411190,8358
410950,5794
410940,122096
410930,10449
410920,4215
410760,11416
410755,2240
410754,2772
410753,3193
410750,9262
410740,5381
410730,5026
410725,6323
410720,30191
410715,3922
410700,9573
410690,1351391
410670,3189
410660,15516
410657,3504
410655,3164
410650,18980
410765,76159
410640,35196
410770,3351
410780,4324
410910,1793
410900,3654
410895,6977
410890,4996
410880,23988
410870,4304
410865,4504
410860,22426
410850,7277
410845,3409
410840,64012
410832,5586
410830,197660
410820,6347
410810,2157
410800,8668
410790,6367
410773,4661
354890,732
354870,1782
354800,58
270040,160
270030,289
261640,63
261110,184
260805,27
260700,11
260200,38
270140,84
250750,721
240325,370
240020,37
231135,19
230830,69
230440,2983
230350,38
220040,30
240725,2
270180,12
270260,25
270380,11
292700,23
292530,239
291955,315
291920,188
291840,80
291480,273
291400,70
291000,7
290520,159
280610,13
280210,168
280120,112
280030,696
270915,150
270510,42
270430,1170
270390,11
211172,11
211130,1121
210945,12
210680,4
150130,372
150080,1095
140045,629
140010,2635
130420,70
130260,4745
130120,20
130060,9
120040,1260
120010,189
110040,114
110028,448
110020,1883
110018,214
110011,295
110009,76
110002,826
150140,3317
292740,1783
150170,370
150240,336
210570,13
210210,22
210100,75
172100,789
171888,5
160060,258
160030,1560
150619,54
150616,22
150613,125
150580,123
150553,304
150530,37
150405,51
150390,22
150380,26
150350,26
150215,81
293180,14
310340,97
310620,2119
353110,188
353070,289
353060,763
353050,70
352940,1191
352860,75
352710,292
352640,91
352610,411
352590,1382
352500,234
352390,445
352320,1668
352280,301
352250,473
352240,1030
352230,450
353190,35
352050,1091
353240,39
353550,390
354790,16
354780,2154
354730,277
354580,430
354550,115
354530,112
354520,510
354390,515
354340,1364
354260,1932
354140,1800
353960,5
353930,141
353920,307
353760,691
353670,155
353650,332
353470,2330
411350,14474
352030,582
351880,2464
330455,7341
330420,331
330411,30
330340,174
330240,219
320520,444
320130,154
317070,216
317020,999
316470,90
315895,53
315640,11
314790,227
313900,36
313835,15
313380,45
312950,32
330475,12
351907,826
330510,218
350310,24
351870,763
351760,59
351740,42
351535,300
351380,959
351300,477
351170,48
351150,356
350950,3777
430770,150
350900,167
350750,423
350700,185
350520,62
350400,999
350380,177
350320,596
350240,23
411370,417979
350925,1217
411380,3547
412780,6858
412788,4128
412790,5872
412795,5124
412796,10928
412800,17629
412810,77754
412820,40956
412853,6787
412855,6906
412860,5844
412862,2476
412865,3403
412870,5081
412880,4585
420010,1032
420130,487
420200,3379
420205,332
420220,52
420240,3980
420290,1928
420300,1323
412770,110941
412760,12095
412750,14032
412740,12221
412535,5100
412545,3350
412550,180172
412560,30217
412575,4016
412580,6419
412590,2293
412600,5957
412610,4339
412625,59019
412627,4182
420315,77
412630,13899
412650,11171
412660,14303
412665,2582
412667,7993
412670,4009
412680,10879
412690,4313
412700,7493
412710,54426
412720,13943
412730,10526
412635,4208
412530,4556
420360,351
420390,194
421220,357
421227,185
421360,3613
421420,94
421500,1241
421580,2168
421600,77
421625,24
421630,432
421660,1860
421720,581
421730,37
421740,267
421750,199
421800,522
421860,55
421930,903
421950,828
430160,203
430310,194
430580,26
430585,4
411375,4479
421110,170
421005,44
420960,46
420930,1149
420395,111
420420,2638
420425,70
420460,849
420480,484
420500,1457
420520,28
420540,5263
420550,499
420590,1041
420610,32
420380,1345
420630,251
420650,1111
420690,101
420700,250
420750,887
420768,93
420790,242
420820,3189
420830,2098
420890,4436
420910,10794
420917,45
420640,110
412520,7418
412570,21598
412500,9319
411770,24982
411780,10832
411790,23948
411800,10809
411810,8071
411820,114013
411840,66344
411850,68052
411870,5249
411880,9407
411890,8544
411915,91373
411920,5707
411940,18059
411950,62644
411960,25612
411970,2925
411980,10039
411990,248341
411760,29927
411995,23689
411750,27205
411730,14917
411550,3293
411560,14694
411570,21753
411575,7102
411580,28378
411590,1615
411605,8699
411610,9505
411620,10849
411660,2613
411670,9068
411680,6070
411690,22387
411700,5553
411705,8258
411710,10689
411721,2483
411722,5669
411727,6540
411745,5211
411545,2665
412470,7448
412440,13380
412170,18333
412150,11793
412140,14639
412130,2749
412120,15062
412110,3317
412100,8382
412090,23331
412080,21439
412070,6908
412065,3514
412060,37354
412040,3393
412035,4428
412033,2746
412030,2640
412020,2141
412000,9294
412510,10820
412175,3618
412460,4991
412200,11409
412215,11184
412430,1804
412410,30400
412405,17623
412400,4217
412385,6907
412380,9068
412370,6099
412350,17539
412330,6277
412320,2678
412300,9564
412280,3214
412270,5971
412265,4839
412250,8778
412240,48902
412230,23744
412220,26433
412217,3096
412210,2779
411540,10928
411930,20831
411520,373256
412490,4381
411390,9603
411530,4996
411400,9939
411410,18340
411420,25571
411430,14759
412480,7361
411440,14167
411460,41466
411470,4575
411510,7303
411490,7169
411480,29124
411435,1998
410160,19732
410150,88177
410140,93302
410120,14935
410110,13922
410090,4111
410070,6693
410060,9325
410050,14550
410170,10255
410045,3175
410040,67747
410100,13799
410180,113344
410250,8461
410185,2096
410345,14871
410335,3375
410330,5997
410320,5291
410310,8180
410305,7013
410304,4142
411070,44629
410300,3464
410280,10900
410260,6264
410010,5397
410240,23992
410230,13205
410210,20406
410200,24292
410290,12367
355720,191
411080,7239
355280,680
510840,664
510792,1018
510790,1508
510704,736
510515,320
510385,50
510340,1961
510337,70
510305,113
510267,417
500770,431
500660,627
500635,267
500570,957
500270,4628
520013,30
520140,371
520870,1435
521150,155
355220,2636
530010,3302
522185,105
410350,7031
411090,2833
411095,9626
411100,4935
355430,456
411120,9822
411130,2531
411150,25218
411155,4937
999999,1726
522200,13
521850,86
521190,181
411125,19438
410360,16911
411010,21423
411040,3488
410465,12875
410460,9305
410450,14279
410445,7473
410442,10573
500070,55
410430,77172
410425,20059
410420,80794
410410,6676
410400,28547
410395,3573
410390,11091
410670,3191
410680,12138
410480,237637
410490,55098
410500,5006
410510,7721
410660,15517
410657,3506
410655,3165
410650,19160
410640,35227
410630,11866
410620,13986
410685,2840
410610,2782
410590,18809
410580,187749
410570,10073
410550,62122
410540,16381
410530,9205
410520,12780
410600,6047
411060,10175
410690,1351908
410720,30235
410880,23994
410895,6995
410900,3657
410930,10468
410940,122141
410950,5797
410960,25886
410965,3960
410970,22527
410980,37703
410990,7078
411000,3536
411020,8489
410380,5554
410370,74884
410870,4305
410865,4508
410860,22445
410845,3415
410725,6325
410730,5033
410750,9265
410753,3210
410755,2242
410760,11422
410765,76576
410715,3940
410770,3454
410775,6092
410785,3885
410790,6369
410800,8681
410830,199264
410832,5645
410840,64041
410773,4677
500020,71
421350,329
432240,335
412090,23351
412080,21451
412060,37423
412040,3430
412033,2748
412000,9356
411995,23702
411990,248400
411980,10058
411970,2933
412100,8389
411965,2030
411950,62666
411940,18062
411930,21071
411915,91402
411910,8890
411890,8547
411885,6189
411880,9506
411870,5251
411860,3732
411960,25617
412110,3321
412120,15071
412125,2233
412382,2999
412380,9073
412370,6101
412350,17548
412330,6283
412320,2724
412310,2477
412300,9566
412280,3216
412270,5985
412260,6702
412250,8783
412240,49296
412220,26562
412217,3100
412215,11232
412190,10097
412175,3713
412170,18337
412160,4680
412150,11816
412140,14667
412135,1819
411850,68080
412385,6914
411845,4344
411830,2140
411530,5021
411520,374459
411490,7177
411480,29137
411460,41484
411450,8950
411440,14171
411430,14771
411420,25576
411410,18515
411535,4822
411390,9619
411373,4840
411370,418703
411350,14572
411345,4164
411330,24701
411290,2793
411280,8526
411250,9181
411240,6771
411230,3825
411375,4497
411545,2683
411550,3294
411560,14747
411820,114455
411810,8100
411800,10814
411790,23955
411770,25081
411750,27213
411745,5213
411730,14958
411727,6542
411722,5674
411710,10711
411705,8267
411700,5556
411690,22423
411680,6075
411660,2614
411620,10884
411610,9529
411605,8718
411585,4340
411580,28536
411573,2689
411570,21805
411840,66397
412390,8686
412402,8469
412405,17774
420970,63
420910,10812
420890,4449
420845,3134
420820,3198
420730,334
522140,69
411200,23833
420600,117
420590,1042
421010,2552
420545,124
420535,13
420500,1461
420480,487
420420,2642
420380,1347
420320,1272
420300,1324
420290,1930
420270,70
420245,771
420540,5269
421130,1093
421190,1222
421250,449
431490,3377
431410,775
431340,494
431308,10
431100,53
430810,19
430770,151
430510,1315
430310,197
430230,26
422000,53
421930,907
421810,10
421720,584
421690,1096
421660,1867
421580,2170
421545,105
421500,1243
421470,63
421360,3617
421280,714
421270,21
420240,3983
420230,344
420210,690
420205,335
412650,11192
412640,4344
412635,4212
412630,13953
412627,4189
412625,59302
412610,4341
412590,2295
412580,6429
412575,4021
412570,21639
412560,30245
412550,180276
412545,3372
412530,4562
412520,7423
412500,9323
412490,4382
412480,7394
412470,7453
412460,4993
412440,13383
412410,30408
412660,14317
432270,12
412665,2590
412680,10880
420200,3382
420070,24
420040,372
420020,32
412880,4602
412870,5083
412865,3406
412863,3470
412862,2479
412855,6947
412853,6804
412850,15068
412830,1880
412820,41010
412810,77799
412800,17635
412788,4129
412770,111003
412750,14041
412730,10555
412720,13946
412710,54450
412700,7608
412667,7998
520993,28
421950,829
510637,50
130185,27
130030,27
110018,215
110009,77
110004,531
110002,827
410740,5384
355100,766
355030,21581
355020,126
354870,1785
354790,17
354660,71
354580,432
354260,1936
354210,53
354100,689
353760,692
353730,167
353470,2333
353340,138
353180,162
353020,289
352850,130
352690,984
352470,280
352340,431
352320,1676
352250,475
150010,174
150020,12
150060,280
150405,53
314140,23
313868,6
313360,25
313240,152
311860,397
311783,7
311340,72
310620,2120
292575,14
292420,16
291835,23
291270,15
291072,151
291005,173
352240,1032
290390,65
280610,14
270915,151
270630,136
270430,1171
270140,85
270100,21
240810,838
230110,26
220570,15
220554,11
210990,63
160060,260
150710,22
150550,120
280680,11
315200,13
352230,453
351930,58
311200,7
293105,16
292740,1787
292550,9
291955,316
290320,179
280390,45
280030,699
270860,83
270640,101
270620,266
270340,27
270290,258
270240,187
270030,290
261480,33
261250,14
261160,1125
261050,4
260345,61
260260,13
250700,14
240830,19
240325,372
231110,13
231010,4
221100,609
220200,17
211153,10
311260,14
313160,22
313930,14
314330,486
351907,827
351900,18
351880,2470
351620,377
351565,13
351540,295
351380,960
351280,296
351170,49
351110,190
351060,765
351000,288
350950,3786
350925,1220
352210,359
350750,425
350600,1777
350270,892
350110,7
330490,585
330455,7348
330045,226
320520,445
317020,1002
316930,125
316720,205
316420,7
315460,95
315410,12
314810,175
350715,83
315780,91
320190,22
330520,99
350275,63
350280,529
350330,131
350570,852
351570,192
352020,13
352215,132
352590,1383
352880,115
353282,47
353440,1592
354300,155
354400,132
354630,50
355180,192
355650,271
410080,7543
410645,5366
410855,2832
410920,4216
411007,7061
411295,5714
411670,9069
411760,29929
412035,4429
412070,6910
412085,3483
412290,3886
412540,4400
330420,332
330330,684
330285,81
320500,390
411190,8368
110012,821
110037,56
120010,190
150157,6
150553,305
150815,70
171820,112
171880,3
210150,25
230440,2984
250070,78
260230,12
270010,192
412670,4010
270250,22
270920,58
280620,50
290682,7
291080,279
291610,10
291710,19
291980,72
293135,183
310860,37
315765,5
316390,17
316680,37
316870,104
320320,102
270880,154
412780,6859
420430,811
420560,104
410130,5322
410105,2595
410030,7848
355715,2
355240,787
355060,331
354990,1711
354890,733
354880,383
354780,2157
354730,279
354520,511
354140,1803
353530,335
410190,12205
353270,5
352900,1258
352400,227
352044,206
351940,22
351840,196
351450,42
350960,263
350900,168
350760,319
350540,765
350410,557
350190,183
350160,684
350130,148
352940,1192
210910,57
410270,2212
410315,2748
420665,42
421227,187
421290,159
421630,433
421800,523
430470,200
430480,50
430610,268
430970,20
431140,146
431675,5
431870,474
432070,17
432180,81
410275,3006
432255,2
510140,144
510285,21
510560,135
510622,549
510730,153
510760,736
510787,240
520460,4
520620,144
522045,119
410700,9575
410440,11458
410340,2266
410322,2663
500620,552
520170,25
210735,26
210530,329
421750,200
421620,1629
421480,471
421180,44
421160,63
421000,135
420930,1150
420917,46
420830,2101
421790,122
420750,890
420650,1112
420630,253
420570,168
420460,851
420330,392
420130,489
420080,107
412840,8021
412796,10931
420670,255
421830,587
421870,480
421885,26
510629,109
510525,1327
510517,107
210690,12
510370,72
510268,58
510263,403
500830,784
500720,218
500568,587
500540,225
500460,409
500370,1426
500060,412
431990,216
431760,50
431750,286
430960,111
430860,65
430790,143
430700,502
412785,7754
412760,12097
411180,29575
412600,5959
410810,2158
410780,4327
110040,116
130260,4756
140010,2650
140045,631
150080,1099
150140,3320
150170,371
150172,33
150240,338
150442,203
150680,420
150803,305
160030,1564
160070,9
170310,17
210087,13
210005,140
412690,4315
170820,19
410850,7283
410890,4999
210210,23
411030,1993
410910,1795
412340,8257
412430,1805
412230,23746
412050,8103
412030,2641
412020,2143
412010,3227
411920,5708
411780,10835
412395,2417
411721,2484
411050,11310
411725,6738
411065,1726
411110,4783
412400,4218
411325,3452
411400,9940
411500,5625
411540,10932
411320,34990
352500,236
352250,476
352240,1033
352140,33
352050,1092
351870,764
351620,378
350970,108
350960,265
350925,1222
350210,198
350160,685
350130,149
320060,142
